image_path,product_id,wm_image_path,mask_path,category,wm_local_mask,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 25.jpg,15896,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 26.jpg,15897,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 27.jpg,15898,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 28.jpg,15899,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 29.jpg,158100,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 30.jpg,158101,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 31.jpg,158102,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 32.jpg,158103,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 33.jpg,158104,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 34.jpg,158105,,,,,
dummy_images\CARTIER\翻新\备份\20250626\主图\画板 35.jpg,158106,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 1.jpg,158108,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 2.jpg,158109,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 3.jpg,158110,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 4.jpg,158111,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 5.jpg,158112,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 6.jpg,158113,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 7.jpg,158114,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 8.jpg,158115,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 9.jpg,158116,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 10.jpg,158117,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 11.jpg,158118,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 12.jpg,158119,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 13.jpg,158120,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 14.jpg,158121,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 15.jpg,158122,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 16.jpg,158123,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 17.jpg,158124,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 18.jpg,158125,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 19.jpg,158126,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 20.jpg,158127,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 21.jpg,158128,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 22.jpg,158129,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 23.jpg,158130,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 24.jpg,158131,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 25.jpg,158132,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 26.jpg,158133,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 27.jpg,158134,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 28.jpg,158135,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 29.jpg,158136,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 30.jpg,158137,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 31.jpg,158138,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 32.jpg,158139,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 33.jpg,158140,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 34.jpg,158141,,,,,
dummy_images\CARTIER\翻新\备份\20250627\主图\画板 35.jpg,158142,,,,,
dummy_images\CARTIER\翻新\备份\20250630\主图\画板 1.jpg,158175,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,, 
